EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,Location,MonthlyIncome,PercentSalaryHike,StockOptionLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,DistanceFromHome,BusinessTravel,OverTime,TrainingTimesLastYear,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition,SurveyFeedback
10976,51,Male,Single,Finance,Auditor,4,HR Management,Pune,195618,10,2,2,5,5,7,33,1,3,Travel_Frequently,No,3,2,3,3,2,1,1,Yes,Management doesnt listen and salary is way below market rate
10977,32,Male,Married,Technology,Senior Developer,5,Business Administration,Hyderabad,18048,23,2,17,2,1,0,5,7,29,Non-Travel,No,2,4,3,2,3,2,2,No,Great work life balance and very interesting projects daily
10978,49,Female,Married,Marketing,Brand Manager,5,Marketing,Bhubaneswar,179362,17,2,7,3,3,3,20,8,54,Non-Travel,Yes,1,1,1,2,4,1,2,Yes,"Too much overtime, work life balance is completely terrible"
10979,33,Male,Married,HR,HR Business Partner,1,Marketing,Bengaluru,73906,21,1,1,0,4,0,14,3,25,Non-Travel,Yes,5,2,3,3,2,2,4,Yes,Poor management decisions causing frustration across the team
10980,47,Male,Single,Sales,Sales Lead,2,Engineering,Bhubaneswar,91637,14,3,3,8,7,1,27,1,27,Non-Travel,No,4,1,2,3,1,2,2,Yes,Excessive workload with no work life balance whatsoever here
10981,34,Male,Married,Operations,Operations Manager,4,Engineering,Bengaluru,44778,19,3,17,9,5,0,26,3,36,Travel_Rarely,No,1,2,2,4,2,3,4,No,Management is supportive and salary is competitive and fair
10982,29,Male,Single,HR,HR Executive,4,HR Management,Pune,173497,10,2,12,4,1,5,32,2,52,Travel_Frequently,Yes,3,2,1,4,1,2,3,Yes,I feel undervalued and underpaid compared to industry standards
10983,49,Female,Married,Technology,Junior Developer,4,HR Management,Pune,229460,22,3,14,7,4,5,30,6,22,Travel_Rarely,Yes,5,4,1,2,1,4,3,Yes,Management doesnt listen and salary is way below market rate
10984,51,Male,Married,Sales,BD Executive,5,Engineering,Bhubaneswar,135918,18,1,1,2,4,0,27,7,38,Non-Travel,No,3,3,2,2,1,1,2,Yes,Very high pressure with little or no recognition for work done
10985,30,Female,Married,Finance,Auditor,1,Business Administration,Bhubaneswar,105036,17,2,9,3,5,3,26,9,35,Travel_Rarely,No,0,4,2,1,1,2,1,No,"Good colleagues, strong learning opportunities and recognition"
10986,52,Female,Single,HR,L&D Specialist,5,Engineering,Bengaluru,204248,13,2,1,3,0,3,18,5,1,Travel_Rarely,Yes,6,1,2,2,2,1,4,Yes,I feel undervalued and underpaid compared to industry standards
10987,42,Female,Single,Technology,Junior Developer,5,HR Management,Bengaluru,158746,17,1,11,7,7,7,23,4,3,Travel_Rarely,No,6,2,1,1,1,2,3,Yes,I feel undervalued and underpaid compared to industry standards
10988,55,Female,Married,Marketing,Content Writer,3,Finance,Hyderabad,208474,22,2,4,8,2,5,24,1,24,Travel_Rarely,No,1,4,2,3,2,4,3,No,"I love working here, great team and management support"
10989,52,Male,Married,Operations,Coordinator,1,HR Management,Hyderabad,234803,21,1,11,2,4,1,4,6,8,Travel_Frequently,No,4,2,1,3,2,3,2,Yes,Work is okay but salary could definitely be better though
10990,46,Female,Married,Sales,Account Manager,4,Finance,Hyderabad,235979,22,2,0,6,6,4,3,8,48,Travel_Rarely,No,2,4,2,3,3,3,4,Yes,Management doesnt listen and salary is way below market rate
10991,33,Female,Married,HR,Recruiter,2,Finance,Bhubaneswar,179125,19,3,1,8,2,3,30,4,54,Non-Travel,Yes,0,1,2,2,2,1,2,Yes,Very high pressure with little or no recognition for work done
10992,22,Female,Married,HR,HR Executive,4,HR Management,Chennai,26957,16,2,15,1,9,9,16,1,39,Travel_Rarely,No,1,1,3,2,3,2,4,Yes,Work is okay but salary could definitely be better though
10993,43,Female,Single,Finance,Finance Manager,5,Computer Science,Chennai,87644,20,2,1,3,5,3,7,5,18,Travel_Rarely,Yes,0,1,2,3,3,4,1,Yes,Poor management decisions causing frustration across the team
10994,22,Male,Single,Finance,Financial Analyst,1,Engineering,Chennai,199688,24,2,15,2,4,7,22,5,41,Travel_Rarely,Yes,1,4,1,4,3,1,4,Yes,I feel undervalued and underpaid compared to industry standards
10995,22,Male,Single,Marketing,Brand Manager,1,Marketing,Chennai,128294,20,0,19,7,6,4,31,2,3,Non-Travel,No,6,3,2,3,2,3,3,Yes,"Too much overtime, work life balance is completely terrible"
10996,42,Female,Single,Operations,Operations Manager,1,HR Management,Hyderabad,32829,16,3,15,3,9,2,13,6,18,Non-Travel,Yes,2,1,4,1,3,1,2,Yes,Work is okay but salary could definitely be better though
10997,36,Female,Married,Marketing,Digital Marketer,3,Finance,Bhubaneswar,20837,10,1,5,8,2,9,29,9,16,Travel_Rarely,No,2,4,3,4,4,1,4,No,"Good colleagues, strong learning opportunities and recognition"
10998,38,Female,Divorced,Technology,DevOps Engineer,4,HR Management,Chennai,210213,15,0,12,0,1,3,28,6,32,Travel_Rarely,No,6,3,2,4,1,2,3,Yes,"Too much overtime, work life balance is completely terrible"
10999,43,Male,Married,Technology,Data Analyst,3,Engineering,Pune,161104,22,3,11,0,3,0,19,8,53,Travel_Rarely,Yes,4,4,2,2,2,4,2,Yes,Excessive workload with no work life balance whatsoever here
11000,56,Male,Single,Marketing,Digital Marketer,2,Business Administration,Mumbai,114770,13,2,9,3,2,5,23,3,1,Travel_Frequently,Yes,0,4,4,2,1,3,2,Yes,"No growth at all, stuck in same role for many years now"
11001,37,Male,Single,Operations,Ops Executive,5,Finance,Pune,41352,23,2,4,2,3,9,8,2,53,Travel_Frequently,No,4,1,4,1,2,3,1,Yes,I feel undervalued and underpaid compared to industry standards
11002,29,Male,Single,Marketing,Content Writer,3,Marketing,Bhubaneswar,45215,19,1,7,2,6,3,25,4,26,Non-Travel,Yes,1,3,4,3,3,4,3,Yes,Management doesnt listen and salary is way below market rate
11003,38,Male,Single,Operations,Operations Manager,3,Marketing,Bhubaneswar,202391,19,1,5,9,4,5,26,9,52,Travel_Rarely,No,2,4,4,3,4,2,4,No,"Very happy with my role, the team is fantastic and supportive"
11004,38,Female,Married,Operations,Ops Executive,5,Marketing,Mumbai,220714,19,3,4,1,3,1,3,9,48,Non-Travel,No,2,4,4,2,3,4,3,No,"Average experience overall, some good and some bad aspects"
11005,47,Male,Married,Sales,Account Manager,1,Business Administration,Bengaluru,56247,20,3,19,9,5,4,2,3,12,Travel_Rarely,No,3,4,4,2,2,4,2,No,"Very happy with my role, the team is fantastic and supportive"
11006,34,Male,Single,Operations,Operations Manager,5,Computer Science,Bengaluru,240374,21,1,5,9,6,8,5,1,38,Travel_Rarely,No,3,4,2,3,3,2,1,No,"I love working here, great team and management support"
11007,38,Female,Single,Finance,Tax Analyst,4,Finance,Bengaluru,144692,11,3,16,1,4,7,20,1,21,Non-Travel,No,6,1,1,4,4,2,4,Yes,I feel undervalued and underpaid compared to industry standards
11008,38,Male,Single,Operations,Coordinator,5,Business Administration,Hyderabad,189120,19,1,5,7,6,2,12,4,41,Travel_Rarely,Yes,4,4,2,1,1,3,1,Yes,Management doesnt listen and salary is way below market rate
11009,35,Male,Single,Operations,Coordinator,1,Finance,Bengaluru,221604,16,2,16,0,2,0,16,4,53,Travel_Frequently,No,0,3,2,1,1,3,1,Yes,Very high pressure with little or no recognition for work done
11010,27,Male,Married,Operations,Coordinator,5,Business Administration,Hyderabad,81714,18,1,4,7,6,9,29,6,13,Non-Travel,Yes,6,2,2,1,3,2,3,Yes,Very high pressure with little or no recognition for work done
11011,56,Female,Single,Technology,Junior Developer,3,Business Administration,Hyderabad,50319,22,0,16,9,2,2,21,5,56,Non-Travel,Yes,1,3,3,2,2,1,2,Yes,"Average experience overall, some good and some bad aspects"
11012,35,Male,Married,Finance,Auditor,2,Computer Science,Bengaluru,134058,14,1,16,2,5,7,21,6,12,Travel_Rarely,No,4,4,1,4,2,3,2,No,Work is okay but salary could definitely be better though
11013,29,Female,Married,Finance,Auditor,3,Finance,Bengaluru,31025,17,1,12,1,7,2,28,7,13,Travel_Rarely,No,2,4,1,1,1,2,4,Yes,Excessive workload with no work life balance whatsoever here
11014,36,Female,Divorced,Marketing,SEO Analyst,2,Business Administration,Mumbai,24780,14,0,6,8,5,4,6,7,18,Travel_Rarely,Yes,2,3,3,4,4,2,1,Yes,Poor management decisions causing frustration across the team
11015,48,Male,Divorced,Sales,Account Manager,5,Computer Science,Chennai,37706,23,0,5,4,9,1,20,9,19,Travel_Rarely,Yes,2,2,1,2,3,1,1,Yes,Job is fine but I am looking for more interesting challenges
11016,34,Male,Married,Operations,Supply Chain Analyst,4,HR Management,Mumbai,188988,16,0,13,4,2,0,13,6,19,Travel_Rarely,No,1,1,3,2,3,4,1,Yes,"It is an okay place to work, nothing exceptional about it"
11017,52,Male,Single,HR,HR Business Partner,5,Engineering,Hyderabad,90503,16,0,15,5,4,9,11,8,51,Travel_Rarely,No,6,2,2,3,1,2,3,Yes,Very high pressure with little or no recognition for work done
11018,56,Male,Married,Sales,Sales Manager,1,Business Administration,Mumbai,176928,18,1,2,3,8,4,24,2,6,Travel_Rarely,No,4,2,1,4,2,1,2,Yes,Management doesnt listen and salary is way below market rate
11019,27,Female,Married,Sales,Account Manager,5,Marketing,Hyderabad,118166,12,3,8,6,7,4,19,8,48,Travel_Rarely,No,1,2,2,4,3,1,1,Yes,"Too much overtime, work life balance is completely terrible"
11020,26,Male,Single,Finance,Financial Analyst,2,Computer Science,Bhubaneswar,24179,23,0,14,6,5,5,23,9,7,Travel_Rarely,No,5,3,4,4,2,3,1,Yes,"Average experience overall, some good and some bad aspects"
11021,43,Female,Married,Sales,BD Executive,3,Computer Science,Hyderabad,184695,10,2,17,8,8,1,31,4,7,Travel_Frequently,No,2,2,2,3,2,2,2,Yes,Work is okay but salary could definitely be better though
11022,44,Female,Divorced,Operations,Operations Manager,4,Business Administration,Hyderabad,163659,11,1,9,5,1,8,3,5,28,Non-Travel,No,3,1,1,1,1,3,4,Yes,"Too much overtime, work life balance is completely terrible"
11023,46,Female,Married,Operations,Ops Executive,5,Computer Science,Mumbai,169805,21,3,9,0,8,1,34,5,55,Non-Travel,No,4,4,2,1,2,4,3,No,Excellent culture and very clear career growth opportunities
11024,55,Female,Single,Technology,Junior Developer,5,HR Management,Chennai,234378,15,2,2,8,9,1,29,2,28,Non-Travel,Yes,3,3,2,2,4,4,3,Yes,"Too much overtime, work life balance is completely terrible"
11025,47,Female,Single,Operations,Process Analyst,3,Computer Science,Bhubaneswar,114423,23,1,0,9,9,4,3,5,19,Travel_Frequently,No,4,3,3,3,4,3,3,Yes,"Too much overtime, work life balance is completely terrible"
11026,26,Male,Married,Operations,Coordinator,4,Engineering,Pune,138076,19,1,2,8,5,8,15,9,16,Travel_Rarely,No,6,2,1,4,1,3,2,Yes,"Average experience overall, some good and some bad aspects"
11027,47,Female,Single,Finance,Finance Manager,5,Engineering,Pune,150047,19,2,4,4,8,3,7,4,17,Travel_Rarely,No,2,4,2,3,3,2,3,No,"Good colleagues, strong learning opportunities and recognition"
11028,41,Female,Married,Operations,Coordinator,5,Marketing,Chennai,224527,21,0,6,6,3,5,3,3,22,Travel_Frequently,No,3,4,3,2,2,2,1,No,Management is supportive and salary is competitive and fair
11029,27,Male,Married,Technology,DevOps Engineer,2,HR Management,Pune,90138,22,0,2,0,4,1,16,7,19,Travel_Frequently,Yes,3,4,1,1,4,2,3,Yes,"No growth at all, stuck in same role for many years now"
11030,27,Male,Single,HR,HR Business Partner,2,Engineering,Bhubaneswar,191535,23,2,3,3,1,3,34,8,48,Travel_Frequently,No,4,3,4,1,1,4,2,Yes,Work is okay but salary could definitely be better though
11031,39,Female,Divorced,Finance,Financial Analyst,1,Business Administration,Bengaluru,245668,18,3,16,9,2,8,20,6,29,Non-Travel,Yes,5,1,2,2,1,3,3,Yes,Work is okay but salary could definitely be better though
11032,25,Female,Married,HR,L&D Specialist,3,Finance,Bhubaneswar,188226,12,0,2,3,0,1,33,6,48,Travel_Frequently,No,5,4,2,3,2,1,4,No,"Very happy with my role, the team is fantastic and supportive"
11033,38,Male,Single,Finance,Senior Accountant,4,Finance,Mumbai,221748,19,1,3,4,3,0,14,5,19,Travel_Rarely,No,3,3,2,2,1,3,4,Yes,"No growth at all, stuck in same role for many years now"
11034,35,Female,Married,Marketing,Content Writer,5,Finance,Hyderabad,101706,11,1,1,5,1,3,11,6,47,Non-Travel,No,3,2,2,4,3,1,2,Yes,"It is an okay place to work, nothing exceptional about it"
11035,35,Male,Married,Sales,BD Executive,5,Business Administration,Hyderabad,131905,20,3,13,3,1,3,20,9,35,Travel_Rarely,No,6,4,2,4,2,2,2,No,"I love working here, great team and management support"
11036,34,Male,Married,Marketing,Brand Manager,1,Computer Science,Mumbai,43830,10,1,4,5,0,0,30,2,47,Travel_Rarely,No,2,2,4,2,3,2,4,No,"Very happy with my role, the team is fantastic and supportive"
11037,28,Female,Divorced,Operations,Operations Manager,5,Business Administration,Mumbai,125076,11,0,1,9,9,3,28,3,25,Non-Travel,No,4,4,4,4,4,3,3,No,"I love working here, great team and management support"
11038,36,Male,Married,HR,Recruiter,3,Computer Science,Hyderabad,218198,12,3,14,6,1,2,15,1,48,Travel_Rarely,No,4,2,1,4,4,1,1,Yes,I feel undervalued and underpaid compared to industry standards
11039,40,Female,Divorced,Operations,Process Analyst,1,Finance,Chennai,192817,16,0,10,2,3,1,13,4,20,Travel_Frequently,No,0,3,1,1,4,4,2,No,Job is fine but I am looking for more interesting challenges
11040,56,Female,Married,Sales,BD Executive,3,Marketing,Bengaluru,45609,11,3,9,8,5,9,24,2,37,Travel_Rarely,No,4,2,3,3,4,2,4,No,Excellent culture and very clear career growth opportunities
11041,38,Female,Married,Finance,Auditor,1,Marketing,Bengaluru,32401,22,2,19,7,6,3,1,6,19,Travel_Rarely,Yes,2,3,3,1,1,2,3,Yes,Excessive workload with no work life balance whatsoever here
11042,56,Male,Divorced,Sales,Sales Manager,5,Computer Science,Bengaluru,173801,14,1,0,0,6,7,24,1,42,Travel_Rarely,No,3,2,3,1,3,3,2,Yes,Job is fine but I am looking for more interesting challenges
11043,40,Female,Married,Technology,QA Engineer,1,Finance,Mumbai,118480,11,3,18,1,6,6,27,8,13,Travel_Frequently,No,6,2,4,3,1,3,3,Yes,"No growth at all, stuck in same role for many years now"
11044,41,Male,Single,Sales,Sales Executive,2,Business Administration,Hyderabad,133278,16,2,13,1,3,8,18,6,47,Non-Travel,No,0,2,1,1,1,4,1,Yes,"No growth at all, stuck in same role for many years now"
11045,57,Female,Married,Technology,Data Analyst,4,Marketing,Chennai,191239,19,0,13,9,4,7,26,9,12,Travel_Rarely,No,6,4,1,4,4,3,2,No,"Very happy with my role, the team is fantastic and supportive"
11046,56,Female,Married,Sales,BD Executive,5,Computer Science,Hyderabad,240253,17,2,0,8,2,0,29,6,49,Non-Travel,No,6,1,4,2,3,4,1,Yes,Very high pressure with little or no recognition for work done
11047,53,Male,Single,Technology,DevOps Engineer,4,Business Administration,Hyderabad,72391,17,0,8,8,0,1,8,7,15,Travel_Frequently,No,3,1,1,2,2,1,1,Yes,I feel undervalued and underpaid compared to industry standards
11048,45,Female,Divorced,HR,HR Executive,5,Finance,Chennai,141543,22,3,16,8,7,1,26,5,4,Non-Travel,No,4,4,2,3,2,4,1,No,Work is okay but salary could definitely be better though
11049,38,Female,Single,Operations,Coordinator,4,HR Management,Bhubaneswar,143886,24,3,13,0,9,7,5,8,15,Travel_Rarely,No,1,2,1,2,2,1,4,Yes,"It is an okay place to work, nothing exceptional about it"
11050,28,Male,Single,Operations,Ops Executive,2,Finance,Chennai,109583,17,1,12,6,6,3,33,8,17,Travel_Rarely,No,3,2,1,2,3,2,1,Yes,Job is fine but I am looking for more interesting challenges
11051,22,Male,Divorced,Marketing,SEO Analyst,4,Finance,Bhubaneswar,204243,19,1,12,2,8,8,5,9,27,Travel_Frequently,No,5,4,2,2,4,3,1,Yes,Management doesnt listen and salary is way below market rate
11052,56,Male,Married,Operations,Operations Manager,1,Business Administration,Pune,234168,24,3,5,8,9,1,13,6,11,Non-Travel,No,4,3,3,2,4,2,3,No,"Good colleagues, strong learning opportunities and recognition"
11053,53,Female,Single,Finance,Tax Analyst,4,Business Administration,Bhubaneswar,152719,18,0,6,7,3,3,17,1,55,Travel_Rarely,No,5,3,3,1,3,4,4,No,"Good colleagues, strong learning opportunities and recognition"
11054,57,Male,Married,Sales,Account Manager,5,Engineering,Bengaluru,167178,10,0,1,2,4,0,13,9,23,Non-Travel,Yes,2,4,3,4,4,4,4,Yes,Job is fine but I am looking for more interesting challenges
11055,34,Male,Married,Marketing,Brand Manager,3,Engineering,Bengaluru,21015,21,3,7,0,4,2,25,3,15,Travel_Frequently,No,5,1,4,4,3,4,4,Yes,"Average experience overall, some good and some bad aspects"
11056,27,Female,Single,Finance,Senior Accountant,4,Business Administration,Chennai,36506,10,0,5,8,6,5,2,9,52,Travel_Rarely,No,4,3,2,2,3,1,4,Yes,Excessive workload with no work life balance whatsoever here
11057,35,Male,Divorced,Finance,Financial Analyst,4,Business Administration,Bengaluru,39067,23,3,2,9,8,8,24,7,31,Travel_Rarely,No,0,4,2,3,2,2,1,No,"Average experience overall, some good and some bad aspects"
11058,36,Female,Married,Technology,Data Analyst,4,HR Management,Bengaluru,145819,24,1,17,0,7,0,25,3,53,Travel_Rarely,No,5,3,4,1,2,2,3,No,Work is okay but salary could definitely be better though
11059,25,Female,Married,Operations,Process Analyst,5,HR Management,Pune,17056,23,0,17,2,6,4,34,9,26,Travel_Rarely,No,1,4,2,2,1,4,1,Yes,Management doesnt listen and salary is way below market rate
11060,37,Male,Married,HR,HR Executive,4,Finance,Bengaluru,243327,23,1,5,5,0,1,12,7,7,Non-Travel,No,6,3,1,2,3,3,1,No,Excellent culture and very clear career growth opportunities
11061,49,Female,Married,HR,Recruiter,5,Marketing,Mumbai,44328,19,2,10,5,9,6,19,7,13,Travel_Rarely,No,1,3,3,3,2,2,4,Yes,Management doesnt listen and salary is way below market rate
11062,37,Male,Single,Marketing,Marketing Manager,5,HR Management,Mumbai,92712,11,1,2,9,5,3,30,7,54,Travel_Frequently,No,1,4,2,1,2,3,4,No,"Very happy with my role, the team is fantastic and supportive"
11063,25,Male,Single,HR,HR Manager,3,Finance,Mumbai,67832,20,2,15,3,9,4,1,2,13,Travel_Rarely,No,5,1,2,2,2,2,2,Yes,"It is an okay place to work, nothing exceptional about it"
11064,47,Male,Married,Sales,Sales Lead,1,Computer Science,Bhubaneswar,57771,24,1,4,1,8,7,3,4,52,Travel_Frequently,No,2,1,3,3,4,4,3,Yes,Job is fine but I am looking for more interesting challenges
11065,49,Male,Married,HR,L&D Specialist,5,Engineering,Chennai,112421,15,1,1,9,6,1,26,8,20,Non-Travel,No,1,3,4,1,2,4,4,Yes,Very high pressure with little or no recognition for work done
11066,53,Female,Single,Marketing,Content Writer,2,Marketing,Chennai,232877,23,0,14,5,0,2,15,2,34,Travel_Frequently,No,3,3,3,1,4,2,4,No,"It is an okay place to work, nothing exceptional about it"
11067,23,Female,Married,HR,Recruiter,4,Finance,Hyderabad,192587,10,1,15,9,8,4,28,4,10,Travel_Rarely,No,6,1,4,2,2,1,1,Yes,"Too much overtime, work life balance is completely terrible"
11068,52,Male,Married,Sales,Account Manager,2,Business Administration,Pune,79538,14,3,6,4,2,9,4,8,50,Travel_Rarely,No,2,4,4,3,4,1,1,No,Job is fine but I am looking for more interesting challenges
11069,24,Male,Single,Technology,Senior Developer,4,Computer Science,Mumbai,214722,24,0,15,5,8,3,19,3,52,Travel_Rarely,No,4,2,1,3,4,2,1,Yes,Job is fine but I am looking for more interesting challenges
11070,29,Female,Single,Marketing,Brand Manager,3,Engineering,Mumbai,225050,14,0,3,6,3,4,24,6,37,Travel_Rarely,No,0,3,3,2,2,4,4,No,"Average experience overall, some good and some bad aspects"
11071,45,Male,Single,Technology,QA Engineer,5,Computer Science,Bengaluru,55151,24,0,15,8,8,2,6,2,52,Travel_Rarely,No,2,2,2,2,3,2,3,Yes,I feel undervalued and underpaid compared to industry standards
11072,36,Female,Married,Technology,Junior Developer,1,Finance,Mumbai,147701,24,1,16,6,7,8,16,8,51,Travel_Rarely,No,6,3,4,2,1,3,4,Yes,"Too much overtime, work life balance is completely terrible"
11073,52,Male,Single,Technology,Junior Developer,5,HR Management,Bengaluru,98463,13,0,1,3,6,7,32,8,27,Travel_Rarely,No,6,1,1,3,1,4,4,Yes,Management doesnt listen and salary is way below market rate
11074,30,Female,Married,Finance,Finance Manager,4,Engineering,Bengaluru,111853,20,2,15,9,3,5,30,1,34,Non-Travel,No,0,4,3,1,3,1,3,No,"It is an okay place to work, nothing exceptional about it"
